"não vejo a hora da turnê do racionais chega aqui no es, vou sozinho nessa porra fdc, mas tenho que ir",0,0
"A Reforma da Previdência do governo foi aprovada em primeiro turno na Camara, mas a luta contra os desmontes dos nossos direitos continua! Confira ponto a ponto o que conseguimos ajudar a barrar #MaisJusto https://t.co/VrWqR1sNNf",0,0
@user nem sei o que tá acontecendo...,0,0
o boy disse que vai me dar mais só acredito vendo 🙄,0,0
pqp to triste que vídeo lindo,0,0
rt @user não consigo perceber quele pessoal que fica a noite inteira a ver os outros a andar https://t.co/tjc3fhyyyc,0,0
só role saudável,0,0
a recuperação de português..,0,0
pqp perdi o jogo de vôlei hoje,0,0
"Vai achando que amigo é aquele que tá cntg só quando vc tá mal, amigo tb é aquele que te vê feliz e n te inveja. Difícil dms encontrar amigos hoje em dia, que compartilha da sua felicidade sem maldade alguma.",0,0
@user migu do céu aconteceu a mesma coisa comigo literalmente 5 minutos depois de sair da oficina pqp,0,0
SDV-DIREITA UNIDA @user @user @user @user @user  @user @user @user  @user  @user @user  @user  @user  @user @user  @user  @user @user @user,0,0
"@user Cara, somos humanos. Erramos. Não estou aqui falando que o Celbitt estava certo, ele foi escroto sim. Mas a partir do momento que ele procurou assistência psicológica e viu o quanto era tóxico, e esta buscando melhorar isso, é uma vitória, se todas as pessoas do mundo fizessem +",0,0
"fui ouvir drag me down, chorei                    saudades",0,0
ansiosa por esse dia 🙌🏽🙌🏽,0,0
"mano quanto tempo vai demorar pra vcs perceberem q a vida dos outros NÃO é da conta de vcs? o namoro, a amizade, oq veste, oq come, quem beija ou deixa de beijar, se transa ou não, se ta gorda ou magra... TOMEM CONTA DA VIDA DE VCS!!!",0,0
rt @user fazendo meu papel de bom amigo marcando keylla em 300 memes ❤️,0,0
"Quem aí acha que tá na hora de voltarmos às ruas? O povo não pode tolerar o STF literalmente fazendo o que bem entendem e ficar de braços cruzados. Eles são nossos funcionários. O povo não pede, o povo decide!#STFVergonhaNacional https://t.co/B5Zp2T4wmP",0,0
@user parabéns deus abençoe.,0,0
cortei a unha e agora estou escrevendo tudo errado. como faz!?,0,0
Quem tem boca fala o que quer. Eu mostro os erros antes de levar o gol. Antes das derrotas. O time joga melhor. Mas o professor ainda não sabe escolher e nem substituir,0,0
"@user pois diga, vc nao sabia q na paraiba tem residencia? kkkkkkkkk",0,0
"eu não concordo que fiquem postando a foto do meu irmão em rede social, porra...",0,0
@user Que nome de um time seu time um dia mas o que parte de mim que me ama BTS  puta que pariu manoKKKKKKKK olha mas quase acertou o nome do Jimin,0,0
"""tu sabe a diferença de ser homossexual e ser gay/bicha?""  dessa vez a minha mãe chegou no auge",0,0
@user quando eu chegar em petrópolis tenho serviço pá tu,0,0
minha vontade agora é tacar essa merda desse computador lá na puta que pariu,0,0
é muito bom rever os amigos do ensino medio 🥰,0,0
"na dúvida vai as duas msm, estou feio nas duas kkk sabadou 🤑😅😏 https://t.co/8evnpyzzjf",0,0
qual teu maior medo? — perder quem eu amo e ficar sozinha https://t.co/9ltqqmhxhy,0,0
ok vou tatuar a bunda linda do meu namorado,0,0
sá pinto expulso: autoridade nacional de aviação civil vai consultar o var,0,0
@user uma dica droga: nao se entupa de serie.,0,0
rt @user kkkkkk eu quero i quero mt https://t.co/gn6g2r4pl3,0,0
rt @user não manda indireta não: manda cerveja.,0,0
"pq só o pior fica , tnc",0,0
"eu não tenho um guarda chuva, pqp",0,0
claro q se a foto tiver merda eu tenho q dar uma ajeitada,0,0
@user a lava jato estava chegando perto demais....,0,0
rt @user velozes e furiosos começa meio vingadores e termina meio moana,0,0
#globonews infelizmente é a única opção que trata de política. pena que seja tão parcial.,0,0
e só me fodo,0,0
rt @user tem mais de 1 mês que tomo remédio todos  os dias e nada de melhorar,0,0
@user eu me sinto muito estranha com conhecidos do lado porque eu sou emocionada jahah hj eu vou até levar uns lencinhos pq vai que,0,0
rt @user do nada vem umas lembranças de certas situações e o unico pensamento é: mds sou troxa d++,0,0
será que já ta chegando a hora do recreio? quero jogar totó,0,0
@user que dó....!,0,0
"mano sei nem o que falar, to muito  puto e as pessoas envolvidas estão  de parabéns, o mundo da voltas  👏👏👏👏👏",0,0
@user @user @user @user kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk aaaaaah pqp mermão tá de sacanagem,0,0
@user caralho meu ermao sou eu ali kkkkkkk respondi mó na humilda,0,0
queria ir pra turnê do criolo aaaa,0,0
"sextouuuu e o plano 茅 o mesmo, ficar em casa",0,0
rt @user vejo a ana e a chai mais do que a minha família,0,0
não tem notícia nem nada,0,0
quando for mãe o pai do meu filho tem de falar assim c ele 😂,0,0
rt @user odeio fazer barba mane pqp,0,0
qual paredão não toca brega funk vsf,0,0
"@user vou por um alerta no google, quando ele passar pra cá, eu pulo pra lá!",0,0
bts: *são milionários e muito influentes na econômia da coréia*  produção: então quem ganhar sai daqui com 5 reais  bts: ヽ(°◇° )ノ https://t.co/f7FJpxRhop,0,0
tô passando mal,0,0
@user @user porra foi tu quem fez?! e tu sempre esquece de colocar a bendita marca d'agua né kkkkkkk,0,0
"na moral, sou um lixo mesmo",0,0
@user somoos* ia me sentir mais feia todo dia,0,0
Ok fui tentar tirar uma aranha do meu quarto com o chinelo sem matar pq sou amigo dos animais etc  Deixei cair e agora a aranha SUMIU  SENHOR PENSEI Q TU ME SONDAVAS,0,0
e eu que tô indo agora para casa mas não lembro onde pego o outro ônibus,0,0
"@user comassim guria kkkk,  eu penso q vc deve priorizar vc mesma e oq te faz bem, aí só vai ter sentimento good",0,0
eu: nossa eu e meu pai tamo sem brigar a meses incrível mt bom tamo bem demais  eu: n jogo o lixo no lixo do jeito q ele joga   meu pai: ooooo meu deus vo briga,0,0
o jean willis comendo brigadeiro na panela com a colher de pau auge,0,0
rt @user sensatez a gente vê por aqui 👏 https://t.co/5jumlqmp9x,0,0
@user que bom! aproveita e faz estoque! você usa bastante!,0,0
tamo fazendo nada mas tamo levando hate,0,0
"@user @user a gente parcela a vergonha em 36x no crédito, tá... https://t.co/dhlghxer7q",0,0
pro pessoal do fandom é canon só o que eles querem que seja kkkk pena,0,0
@user aí lary kkkkkkk pqp em 😂😂😂,0,0
"rt @user deus olhou pra mim e falou, sem bunda, sem peito, sem beleza, sem nada, apenas fica aí no mundo vivendo https://t.co/csli…",0,0
rt @user uma coisa em cima da outra cara,0,0
"@user @user não sei, mas estou fazendo. tudo para tirar essa sensação.",0,0
"liam payne a cada dia fica mais lindo, bonito , gostoso resumindo homão da porra 🥰😍👏🏻🌚🌝 https://t.co/tdnwinblot",0,0
"fiz maior lanche no sanduba ontem quando vim do cova com a galera, larica era lixo",0,0
"@user não pode brincar, vc faz med vet",0,0
Onze santos acima do bem e do mal ? Cadê um poder moderador ? Devemos confiar cegamente nos ministros do STF ? Ou devemos nos curvar perante eles ? Devemos aceitar que uma nação fique prostrada perante eles ? Não !!! #STFVergonhaNacional https://t.co/g8Vb7j3IQv,0,0
"rt @user porra, n fala cmg mas quer me pegar   ?¿?¿?¿?¿?¿?",0,0
"@user o filme não é bom isso é fato,tp da pra assistir(relevar a história tlg)mas aí chega no final caga TUDO e vc fica puto com o filme td kkkkkkkkkkk na minha opinião se vc n viu é melhor n ver e considerar o 3 como final msm",0,0
porra to quase fazendo um bolão,0,0
"eu sei que é briguinha idiota, mas eu não consigo me controlar",0,0
@user tu tu kkkkkk ia ser legal na real kk,0,0
rt @user esta merda deixou me a pensar imenso fr https://t.co/n5hfvqczsb,0,0
@user @user é isso que os brasileiros de bem querem? https://t.co/bnmloisdxw,0,0
tem nem como pegar a toalha na corda que eles já tão de olho,0,0
rt @user mulher * https://t.co/eaheynhg7i,0,0
@user kkkkkkkkkk então e o baby?,0,0
rolê pra tocar clube da esquina e terminar com algum pagode fudido™️ tá mais perto do que vocês imaginam...,0,0
ah não kkkkkkkkkkkkkkkkkkkkkkkkk,0,0
"rt @user caralho, mãe tá sempre certa quando diz que tal amiga é falsa e n presta",0,0
"Você está no show do Now United e o Bailey te olha assim e segura sua mão, seu último meme salvo é a sua reação   #MPN #NowUnited #Uniters https://t.co/xqhJPEOKev",0,0
@user @user #horadeporcafé Métodos infalíveis para acordar cedo!   Pedir pra alguém da sua família que acorda cedo bater uma panela no seu ouvido as 3:00Am!  Só queria dizer que é muito ruim tá não liguem! Só foi o que eu pensei!😃,0,0
gremio e atlético mineiro,0,0
"fila pra pegar comida, fila pra pagar a comida.. pqp, só quero almoçar.",0,0
gabriel doido pra tretar com a guria do stts dele pqp,0,0
militares britânicos tentam impedir rompimento de represa que pode inundar a cidade https://t.co/h4gr06afuk https://t.co/dzwhmxpfoi,0,0
"to enjoado,to enjoado rico pra caralho com os amigos do meu lado 🎶",0,0
@user e quem mandou matar marielle?!,0,0
@user hj que eu vou tu n vens pqp,0,0
@user jae meu mano,0,0
"música sempre, o tempo todo! — ♫lance legal por guilherme arantes, do #soundhound https://t.co/o6poliep7g",0,0
Sábado dia 10/08 temos um encontro marcado na @user hein???  MAIOR encontro de Twitteiros 🐤🔥  💰Diz que viu o anúncio no Twitter e garante seu desconto 😜  Informações: (21) 97148-9904 📞   Imagem de @user https://t.co/sBgjrwVbRO,0,0
"Porra acordei com 50 mensagem da Adrielly no whats, 10 marcações no tt, 20 no face, 5 no Instagram, 2 ligações kkkkk Caralho, posso nem dormir direito 😂",0,0
"Lembram da fala da @user sobre plantar inflação para colher juros?  A taxa que já foi de 14% no governo dela chegou a 6%, a menor em 20 anos  A inflação que beirava os 10% está perto dos 3%  Vamos mudar a frase:  Quem planta responsabilidade fiscal, colhe juros/inflação baixos",0,0
"rt @user mais surtada que eu, só duas de mim kkkkkkkkkkkkkk 🙆🏾‍♀️",0,0
"alguém  roubou meu fone , tnc viu",0,0
"logo menos ta na pista o clipe light em família, isso é 22music pra caralho! quem puder fortalecer no rt ai, tamo junto!! 🚀🚀 @user @user https://t.co/jkegLiqc3W",0,0
mais tarde tem a festa da pérola 😍,0,0
@user só falou msm né pq c não fez nada,0,0
mano q sono vai toma no cu,0,0
rt @user pegar um solzin kkk https://t.co/1m94uzln7z,0,0
"Meu filho não é muito de demostra os sentimentos ele sempre fala do pai dele meio preso mas ontem na hora de dormir ele não se aguentou , falou q sente muita falta do pai e q não aguenta mas de Sdds 😭",0,0
caralho eu não aguento mais mn,0,0
sai da minha casa kkkkkkkk,0,0
@user pior nem eh isso. pior eh adiar esse jogo e não adiar a rodada quando for data fifa. isso que eh incoerência.,0,0
rt @user muito princesa😍😍 https://t.co/au5lfa4rlh,0,0
rt @user vamo aproveitar e enaltecer de novo esse vídeo perfeito enquanto a gente vota  #mpn #nowunited #uniters   https://t.co/2jv鈥�,0,0
ai só pq eu comprei saco,0,0
to tão triste 😭😭😭😭😭 será que alguém poderia me levar 🚗🚌🚲🛵🚘✈️ pra um show do jack &amp; jack? 😭😭🥰🥰😍😍😘😫😫🥺🥺😩😩🥺👬👬👬👬👬,0,0
"Ficar em casa no sábado a noite e assistir friends pela quinta vez, ou ir no aniversário do heitor onde vai tá frio e eu corro o risco de tomar um porre? Claro que a segunda opção pq eu sou idiota",0,0
@user precisamos tomar às ruas e exigir a saída dos 11 criminosos  do stf...  #stfvergonhanacional,0,0
rt @user com certeza ele pode! https://t.co/qzcfu2frob,0,0
rt @user ainda bem q sabe q tá de parabéns! https://t.co/rpa4z2et6z,0,0
"rt @user @user @user caralho,dps dessa eu voltava",0,0
Qualquer diretor de instituições públicas: a  Bolsonaro: exonera por não estar alinhado com os interesses do governo. Vamos colocar um militar como substituto.,0,0
@user eu não sei...me incomoda de alguma forma mas não sei o que é :(,0,0
@user @user para nada para nada 😂,0,0
"qualquer coisa me faz chorar, me olhou feio? eu choro. vi um cachorro abandonado na rua? choro. comercial emocionante? choro também",0,0
"""l'état est moi"". esperando a história se repetir e essa guilhotina chegar.  https://t.co/tb7ok08e8w via @user @user",0,0
"@user reinaldo existem cópias, de uma forma ou de outra o brasil vai saber de tudo #vasamoro #vasajato",0,0
"Às vezes queremos que Deus mude as coisas e resolva nossos problemas, mas não queremos conversar com Ele sobre, achamos que Deus tem que fazer simplesmente porque é Pai e sabe da nossa necessidade. Deus quer que nos relacionamos com Ele, nos acheguemos, Ele sente saudade.🙏❤️",0,0
"@user @user meu coração tá até batendo um cadinho mais forte, de alegria e orgulho!",0,0
rt @user ser ignorado por alguém que você gosta causa a mesma reação química no cérebro que uma lesão física.,0,0
@user kkk adorei miga kkk,0,0
mais natural que respirar é deixar pra fazer as coisas em cima da hora,0,0
"@user pagando em rublos, que valem mais que barras de ouro!",0,0
@user eu e matheus sempreeee pqp,0,0
"senta aí, pega um lanche e pega um lenço",0,0
meu deus que parada abusiva puta merda,0,0
sei lá o jeito que eu me iludo com quem não vale a pena é diferente :(,0,0
ATENÇÃO DITEITA UNIDA  Ninguém vai calar nossa vóz! Bora convocar essa galera para gritar FORA STF! Vamos para as ruas!!!  #NasRuasContraSTF   Dê RT e use a Tag nos comentários para subir mais rápido! 👊🇧🇷 https://t.co/hkUC9ZfUIE,0,0
minha mae todo dis kk,0,0
tamo@user de nove,0,0
@user bem consigo prestar atenção no que ela tá fazendo só tô tentando entender a roupa mesmo,0,0
vey puta que pariiiuuu eu sou muito burra que ódio,0,0
rt @user qnd eu saio de casa com o cabelo preso é pq eu já desisti do dia,0,0
rt @user quero mais aaaaaa https://t.co/zylm90dyue,0,0
@user @user meu amigo n faz essas coisas,0,0
"@user @user #horadeporcafé  fake news na qual seu tio acreditaria:  whatsapp agora custa r$ 10,00 na playstore e ganha tema escuro",0,0
estou a ser forçada a ouvir asking alexandria e o meu eu de 12 anos is shaking,0,0
"mano, to com tanta saudade do paulo, e me sentindo tão merda. pqp viu",0,0
@user andrei depois vc tem que vir aqui em casa que a roupa do seu casamento tá pronta já,0,0
"hoje humberto gessinger estará em caruaru e amanhã em recife, infelizmente não poderei ir.",0,0
@user queria mas to sem grana p comprar kimono e pagar matrícula,0,0
@user cole aqui tomar um vinho e ouvir uns modao,0,0
"esqueci a porra do casaco, vou passar maior frio na loja hj",0,0
"Eu respondi: Não foi nada, sempre que precisar estou a disposição!  Me sentindo uma idiota kkkkkk parece que nenhuma resposta será suficiente",0,0
@user @user se o mota tivesse uma vaca chamava-se gatinha?,0,0
rt @user não é possivel q vcs não saibam quebrar um ovo e precisa disso tudo https://t.co/hawd1qz3x0,0,0
como não se sentir um deus com duas garotas pedindo pra ficar comigo?! kkkkkkkkkkkkkkkkkkkkkkkkkkkkk essa noite foi pra rir mermo,0,0
@user cuidado. na próxima a culpa será do mercúrio por ser vermelho!,0,0
a netflix tem que parar de insistir em 13rw pqp eu n  aguento mais,0,0
mora-crema forever !,0,0
@user inclusive contando os dias pra 7 de setembro,0,0
"novas lei no futebol. uma delas, amarelos e vermelhos para quem tiver maus comportamentos no banco. ui, aquele clube do porto vai sofrer.",0,0
@user caralho,0,0
#5mesespra2020eeu   ainda fico puta por motivos bestas e choro por tudo,0,0
"@user feia eu sou tds os dias, mas aquela foto tá igual drogada",0,0
@user @user @user @user @user @user @user desculpa meu amor pode virrrr,0,0
rt @user negécio é q no final a gente sempre vê quem e quem,0,0
rt @user voltar com ex é igual comprar um carro q já foi seu vem com os mesmos defeitos e mais rodado,0,0
@user @user pq prometi ficar sem beber durante um mês caso o flamengo se classificasse quarta,0,0
uma voz dentro de mim ta gritando “vai ô idiota”  a outra voz diz “calma minha fia não se afoba não”,0,0
eu nao acredito q no momento q fui pro ponto de ônibus fazer esse rolê começou a chover e eu não tenho guarda chuva 😭,0,0
"@user momento do jesus é superior. se fosse final de copa do mundo, iria de urso. mas não é.",0,0
rt @user queria ter esse corpo feio https://t.co/vibqnqk3vb,0,0
"@user amoooo????? quero. quando eu fazer um bom também te darei um pedaço, gosto assim amigos culinários",0,0
elas ja estao ate dançando caralho!!!!,0,0
"@user caralho sei fazer bolo não,  a parada e você fazer o bolo e a pipoca kkk",0,0
@user @user tbm queria ver!!!!,0,0
@user kkkkk que nada bgl  eo treem papai kkkkk,0,0
que noite meus amigos,0,0
@user @user passando pra deixar minha risada. 😂😂bolsonaro foi ovacionado pelo povo na bahia. tá bom pra você?,0,0
Bom diaa com direito a letras garrafais marcando nosso amor por Boa vista! Toda cidade tem um desse e agora nós também!!! https://t.co/WRQyKqXDyZ,0,0
@user @user @user abrir carta alheia continua sendo crime contra a privacidade . vocês sabiam disso.,0,0
"rt @user a inveja é das piores coisas , muito feio !!",0,0
eu conto ou vcs ??? kkkkkkkkkkkkkkkkkk,0,0
rt @user avine vinny é muito mais lindo de perto pqp,0,0
rt @user trezentos e oitenta e dois #mpn #tazercraft,0,0
rt @user me arrumando pra sair mt feia na foto da placa uuu,0,0
"melhor elogio q ja recebi foi ""tu tem uma puta vibe de depressivo""",0,0
@user @user @user kkkkkkkkkkkkkkkkk que porra é isso? 🤦🏻‍♂️,0,0
eu quero dois macacos,0,0
aiai eu to me sinto gordo hj,0,0
foi massa!,0,0
deixei o celular desbloqueado e ele fez ligação pra um monte de gente kkkkkk q bgl desgraçado,0,0
"ele ficou mais puto por saber q tava geral cantando junto, aqui é nós n é a gente",0,0
@user onde você parou?,0,0
"Algum conterrâneo brasileiro e morador de áreas com alto risco de incêndio em Portugal por aí? Quero conversar com vocês para uma notícia sobre a situação no momento. DMs abertas, obrigada! :)",0,0
homens feios porem bonitos??¿,0,0
"@user izii, que dê tudo certo!",0,0
o povo não precisa de stf. o povo não escolheu ninguém para o stf. o povo está sendo sempre prejudicado pelo stf. #stfvergonhanacional,0,0
n é possível que sabendo q eu sou sensível e afetada ainda faça isso sem querer,0,0
eu mesma e n to nem aí pra quando falam sjshshs,0,0
@user merece msm! Por mais q eu brigue com minha mae as vezes é bom dms saber que a gt fez alguma coisa que deixa ela feliz ou aliviada ❤,0,0
@user kkkk aconteceu pra caralho,0,0
você me deixa fazer junto com você?,0,0
rt @user jogar bola na praia bêbadas em guarapari @user @user @user @user https://t.co/9g7hsj9fw8,0,0
@user deus te livre kkkkkk,0,0
que bom né amado,0,0
"@user porra, até eu",0,0
mds não consigo escrever porra nenhuma,0,0
kkkkkkkkk eu mesmo me fiz de palhaça,0,0
nico tá enraivado com a irmã e com razão,0,0
Paulo Dybala está pronto para aceitar uma proposta do Manchester United. Cristiano Ronaldo aconselhou Dybala a ir para o United como o melhor lugar para ele. (Daily Mail) https://t.co/SWbo1Ezygu,0,0
@user pq me marcaste não entendi,0,0
enfim em casa chorando sonhos se realizam,0,0
@user sabe qual o navegador que o mário usa no computador?  yahoo!! (fazer a voz do mario),0,0
sdd q eu tava da dri pqp,0,0
cabelin na régua pqp ficou fera demais,0,0
"rt @user como é que é suposto alguém com o ordenado mínimo conseguir pagar casa, água, luz, carro, comprar comida? porra",0,0
"@user eu não te chamei de gorda, e foi sem querer po",0,0
rt @user sâmia: ‘bolsonaro subverte a lógica do desmatamento e não demite quem deveria: ricardo salles’ https://t.co/s1psufljvh,0,0
rt @user lauren jauregui é o tipo de pessoa que nunca teve uma fase feia na vida https://t.co/vlky8muvp8,0,0
@user uma gata dessa,0,0
rt @user to sendo mto humilhada ultimamente quando serei exaltada exatamente deus,0,0
@user bro ficou mo bonito pqp tá mt lindo msm,0,0
rt @user só falta o dinheiro https://t.co/xwdd0h00qv,0,0
"rt @user maldita é a boca que me julga, sendo pior que eu... 🤐",0,0
mano do céu o que tá acontecendo #voleinosportv,0,0
@user você se deixa tragar pelo buraco.,0,0
@user da rt nesse caraio uniterrrrrrrrr #mpn #nowunited #uniters,0,0
"eu sou muito idiota mano kkkkkkk obrigada deus pelos sinais, agora eu aprendo",0,0
"Saudades de ir no Valter com a Gaby e Crau no primeiro ano comer pão de queijo e tomar um copo grande de suco de R$2,00 enquanto fofoca (eu acabei de comprar um e tá R$3,50 credo)",0,0
acordei porra,0,0
"rt @user ainda bem q foi ela que comprou e ta usando, povo se incomoda dms com a vida dos outros eu em moss https://t.co/sy6855hulw",0,0
a melhor campanha anti tabagismo é o calor acendi um cigarro agora q duas tragadas já joguei fora falei cigarro to fora isso ne vida nao,0,0
obrigada disse tudo que eu sempre quis falar 🤠🙏🏿😔,0,0
é grande eh???,0,0
"rt @user porra queria que aq fosse assim um x-tudo, batata, guaravita por 7 reais, gente 7 reais https://t.co/1dp3jk7dnz",0,0
o que custa @user ?,0,0
"#Extinção - com patrocínio de Stark Industries, temos o prazer de anunciar o primeiro evento beneficente do nosso grupo! Se tiver interesse de participar da festa, favorite este post.  +Infos nos comentários. https://t.co/tZefgDLJlI",0,0
"rt @user preciso de um abraço daqueles bem apertados, que você fica lá e não diz nada, só sente.",0,0
me ligaram hj falando q é dia de surto... procede ?,0,0
"@user ""padre"" de taubaté.   pra bom entendedor...kkkkkk",0,0
"Muita gente me ajudou chegar aqui, foi aos trancos e barrancos que eu consegui, minha família, meus amigos, minha fé, a vocês devo tudo 🙏🏿 https://t.co/6C5elj1mae",0,0
rt @user eu só queria casar com o gilbert blythe mas eu nao posso porque ele não existe   https://t.co/nhw8jxsim5,0,0
"sla, achei engraçado",0,0
davi alcalheiros vai por em votação?,0,0
"odeio quando eu não almoço na hora certa, fico enjoada e perco o apetite",0,0
"quase comentei ""caramba você é igual a sua mãe!"" na foto de um colega mas é só ele e uma amiga",0,0
"@user Que a tarde seja embalada pela fé, pelo bom ânimo e pela força de fazer o seu maior sonho acontecer. Que nada entrave seus sorrisos, que a esperança vá à frente de seus planos e te faça enxergar o mundo com mais cores e mais luz.",0,0
minha mãe viu esse vídeo e começou a me bater,0,0
@user abençoado seja geezer butler.,0,0
"rt @user ando bué rude e fria, porque não tenho paciência para escrever nada https://t.co/k2hwj4kujk",0,0
"eu pago oq for preciso, mas eu quero essa parada",0,0
mano eu to puta eu to morrendo de fome não aguento mais https://t.co/bxuhowjwxz,0,0
sotaque do triângulo mineiro. tão gostoso quanto café com pão de queijo 🔺,0,0
hj não pode chover pfv,0,0
"porra, tava tudo tão bem 🤯🤯🤯",0,0
Mas minha mãe não deixou pq ela tava converdando com ele e mandou meu tio esperar. Meu tio ficou muito puto e meu pai foi até a janela da sala e nisso eu e a mamãe fomos tbm. Eles estavam falando um monte de coisa. Meu tio pegou um tijolo e jogou na grade de casa.+,0,0
pqp gata pra crlh 😍😍😍,0,0
quem inventou o ciúmes não tinha ideia do que estava fazendo.,0,0
fica pau a pau com 2018,0,0
já pdee,0,0
@user @user @user que braveza gente !!!,0,0
vocês já pararam para pensar que as pessoas tem outras qualidades além da beleza?,0,0
o desgraça viu,0,0
"Mas também representam riscos como uma recuperação mais complicada para a mãe e problemas nos partos seguintes (gravidez ectópica, desenvolvimento anormal da placenta, entre outros). https://t.co/uH7dhn046l",0,0
galera descendo o pau em richard lajakajakakakakaka 23:59 super fã 00:00 seu fascista,0,0
lembra qual  foi a última menina que tu ficou em manaus? — lembro https://t.co/jfk9xagazv,0,0
vou começar a fazer isso,0,0
É um curto circuito aqui dentro de mim que explode no peito quando eu to afim,0,0
@user vem deixar soraya montenegro emocionada amore https://t.co/h3ditvrdj7,0,0
eu só queria ser bom em alguma coisa,0,0
"caralho, que raiva mn.",0,0
sai super cedo p n chegar atrasada na consulta e spoiler: estou,0,0
"@user   🤮 - primeira impressão: legal, mas tinha ciúme de você com a amanda  💘 - nível de proximidade 0 - 10: 3  ✨ -  uma mensagem pra você: conta cmg, vc é mt maneira pprt   🥵 - ppp",0,0
@user faz sentido.,0,0
"Fique ao lado de quem te cobra pra vc se tornar uma pessoa melhor , fique ao lado de quem acredita em vc , fique ao lado de quem te apoia nas fases ruins . Porque na fase boa e quando da tudo certo tem vários ,agora pra somar e fortalecer nos momentos ruis , são raros .😏😉☺️",0,0
o pior lomotifi que vc vai ver hoje 👍🏼 https://t.co/vhvrxrlwsc,0,0
rt @user kkkkkkkkkkkkkkkkkkkk eu sou muito filósofo olha isso https://t.co/eqcn0g4gwt,0,0
"Produção mineira de #algodão deve crescer 67,3%, em 2019, em comparação com a safra passada. Adoção de tecnologias para controle do bicudo do algodoeiro foi um dos fatores para o salto de produtividade. #cotonicultura #BicudoDoAlgodoeiro #MIP https://t.co/21iCuN0F0o https://t.co/V1oywH3L8K",0,0
af vai chegando a hora e eu fico mais nervosa,0,0
ai que dor de cabeça do caralho 😟,0,0
"porra eu tenho q economizar bateria carakhooooo porém eu to sozinha no shopping, não sei oq fazer kkk",0,0
"tô precisando de um desses , lindo demaaaais",0,0
como quer q eu acredite q é vdd isso aí q ce fala flor,0,0
@user fala para seu esposo pagar a janta ele recebeu as boa,0,0
@user @user @user @user @user @user vamos copiar oq vale a pena... não será feio copiar o bem.,0,0
tem gente se preocupando demais com a vida dos outros.......,0,0
"rt @user fico pensando o que a pessoa que abrevia a palavra ""casa"" faz com o tempo que sobra. https://t.co/iejkitytjz",0,0
kkkkkk q engraçado,0,0
faz pergunta lá  #curiouscat https://t.co/lsrpqgqo96,0,0
rt @user nao é porque você detesta stalin que é obrigado a gostar de hitler,0,0
"Eu sou muito burro. Tomei o antibiótico dose única hoje, sendo que eu ia beber mais tarde. Sou um idiota kkkkk vou ter que ficar sem beber 🤦🏽‍♂️",0,0
"ah porra minha mãe botou 20 reais de crédito para mim e meus créditos não chegou,chip tóxico",0,0
mano to muito de cara q minha bateria viciou mano vsf,0,0
rt @user e quando c pega e sabia q ela namorava kakakakaakakakak https://t.co/s2ohatvnah,0,0
como não amar esse ministro ?  😂😂😂😂😂😂😂,0,0
