text,discurso_de_odio,ataque_individual
"Vivemos em uma ditadura gayzista. Se você ousar discordar deles, é taxado de homofóbico. Querem fazer lavagem cerebral nas crianças, para que elas cresçam achando que o errado é certo.",1,0
"Você apoia um cara que tá gerando essas multidões em meio a uma pandemia?? Você apoia um cara que fala ""E daí"" pra as mortes no Brasil? Por essas coisas pode dar vergonha de ser brasileiro.",1,0
"país do caos, país da vergonha...povo ridiculo",1,0
"USER 5 DIAS ATRÁS, SE FAZ EGO SEARCH NÉ INDIO BAITOLA?",1,0
USER melhor que você pessoal não tem vergonha de defender empresa se ser gay se torna se crime no Brasil USER não dar a mínima o negocio dele só o marketing que foi um tiro no pé,1,0
"isso anão, case sim. mesmo com as atuais leis de divorcio sempre ferrando a vida dos homens e com a depósito de porra moderna sendo uma completa rosbife parasita, pode ir casar.o que poderia dar errado, não é mesmo?",1,0
Forest Gump é bom demais viado,1,0
ainda agora eu vi um mont de gay fazendo campanha na Internet engraçado que os hetero não precisam disso,1,0
"Contador de história... e o povo se sensibilizando nos comentários, mas vocês são inocentes mesmo né, que povinho manipulavel kkkkkk",1,0
"Se é contra os gays, jogue seu computador fora, pois ele foi criado por um gay. USER imediatamente de todas as redes sociais, pois a maioria são publicamente a favor dos gays, inclusive o Facebook e o USER, são as que mais participam de protestos e campanhas do gênero. Se o seu pastor não te falou sobre isso, pesquise você mesmo, alienado, use o cérebro! Vocês estão no lugar errado, lugar de falar de deus é na igreja e não na USER ;) USER é lugar de gente evoluída, que sabe o significado de amar. Se pra você amar tem padrões, você já ama errado!",1,0
"hahahahaha gente adorei ahahahahah, só quem gosta são os meninos que querem ser menininhas ahahah CONCORDO, colírios capricho e bandaas coloridas haahha, gente ameiii kkkk, só via gente pelando a porra do saco desse filme que é ridículo ai aparece vcc! ameeiii! suas expressões imitando eles é mto igual cara haah adoreiii rs!",1,0
"Tipo, o cara assiste esse comercial e o pinto já começa a cair",1,0
"ele foi ver pra ter certeza absoluta q isso é uma merda escrota pra caralho =), que era uma história de mulher (mulher nao menina) insegura, um tema que agrada somente pessoas virgens e crianças =)",1,0
"meninas virgens e revoltadas que estão P. da vida, só tenho uma coisa a dizer: VOCÊS TEM PROBLEMINHA xD",1,0
kkkkk o pior é ver pessoas tentando justificar as atitudes do gay do edward usando as teorias da nova versao vampiresca da ridicula da stephany USER..... USER,1,0
"Só porque o USER tem uma oratória boa o pessoal aqui ta passando pano pra ele, porra nenhuma o USER ta errado, pegou mulher casada e pelo jeito que ele fala no video não se arrepende e faria novamente, é incrivel como basta a pessoa ter uma boa dicção consegue manipular as pessoas distorcendo as coisas, faz as pessoas achar que o errado é o certo, a famosa inversão de valores.",1,0
USER Jura que está cobrando futebol feminino kkkkkk Vc e debilóide kkk,1,0
"Não é possível que alguem honestamente ache que o monark, um dos maiores defensores das liberdades individuais com voz relevante no debate público defenda ideias totalitarias como do nazismo... Fico triste do flow perder uma de suas peças fundamentais... fico triste das pessoas no brasil serem tão mal intencionadas e maldosas... E fico ainda mais triste sabendo que a hipocrisia reina nesse país de merda, onde defensores abertos e auto declarados de ditaduras censuras e repressão das liberdades individuais, só que de ESQUERDA, não são se quer tratados como extremistas, tendo ainda voz relevante no debate público... Sinceramente, o USER não tem solução, vai se afundar no mesmo buraco a que todos os países da américa latina estão fadados.",1,0
"Na verdade eu USER vi muito gringo dizendo que o USER é o país do sexo facil, não que o USER respeita o proximo",1,0
após muita pesquisa cheguei a conclusão de que os xmen no mcu vai ser uma bosta por motivos de não pode ter tensão sexual,1,0
"USER comercial. Levou o Boticário, a perda de 15 clientes da minha família!!! Que mancada boticário, instituiu falência, se depender dos heteros!",1,0
"onde talarico quer fala de talaricagem, ond maconheiro se acha bandido, onde homofóbico come viado, onde piranha briga por homem dos outros, onde você faz A e o povo fala o abecedário todo, onde um tenta ser melhor q o outro sendo q ninguém é melhor q ninguém!!!!!!!!!!!!!!!!!!!!! URL",1,0
Vcs são deploráveis 😭 Respeite nossas crianças. Respeite nossos ideais e nossos USER. Comercial deplorável. Eles são crianças. Crianças apenas. Não tem maturidade pra discernir sobre esses assuntos. Perdeu uma consumidora. Infelizmente 😞,1,0
Oh besteira..falta do que fazer..brasileiro faz qualquer coisa famosa.,1,0
"Nossa aqui nos comentários várias mulheres que caíram na lábia do cara KKK, se ele fizer um livro vou comprar pra mim pegar mulher USER.",1,0
"Queria deixar uma pergunta na mente dos homossexuais, em relação a falarem que homossexualismo é genético. Por que nunca teve nenhum relato de um gay com síndrome de down? E já que e genético, vocês devem concordar que é uma doença não é mesmo?",1,0
"Par todas as pessoas que querem boicotar o boticário, aproita e sai da internet pq quem inventou é gay",1,0
"USER USER Nossa, eu tenho óooooodio de gente que namora e não tem o @ do parceiro na bio do insta. Como a gente vai saber que tu tá num relacionamento, bicho? O cara é escroto duas vezes: Uma porque traiu e outra porque não colocou o @ da mulher na bio.",1,0
"Dessa história toda, podemos tirar algumas conclusões: 1 - a mulher deu pq quis e é uma tremenda vagaba; 2 - o morador de rua não tem culpa de nada do que aconteceu e se deu muito bem; 3 - acho que a mais importante, o marido é um tremendo mané que não dava conta do recado, e também é um tremendo corno manso que disse conhecer a mulher e confiar plenamente nela, sua testa não terá mais lugar para tanto galho.",1,0
Eu gosto USER é um romance fertício mas como obvío existe sempre umas burras e otarios que querem se identificar com as personagens dos filmes e fazem com que o filme seja mal falado... mas enfim...,1,0
"Ta falando asneira, quanto marginal pobre mata trabalhador e sai dps de 10 anos só?",1,0
a perseguição desse velho broxa canalha filho da puta aos estabelecimentos noturnos do centro já deu... ai juntam-se o caquético com os porcos fardados e acabam com tudo,1,0
"Que insanos, parece até que todo meio de comunicação quer impor esse tipo de pensamento na população. Querem transformar um par em um casal. Não entendem que nunca o serão. Um par terá sido sempre um par. Querem destruir a estrutura da família e forçar a barra. Muita falta de Deus e abuso das mentes inocentes das crianças. Lavagem cerebral.",1,0
"ta na hora de faze um video sobre BRASILEIROS otário que ficam escrevendo em ingles, porque ?",1,0
"e ele tá odiando a sua cor, fala o tempo todo que é branco pq “preto” é coisa de macaco, e partiu meu coração com ele falando isso e chorando aí que ódio desses racistas",1,0
USER pq a passagem de marica pra niteroi tá 16 conto!!!!!,1,0
"Religioso homofóbico é um bicho estranho né. Fica disseminando homofobia, aí do nada aparecem as notícias na mídia:""Pastor é flagrado dando o cú e chupando pica"" kkkkkkk é sempre o mesmo desfecho com quem é homofóbico assumido. Freud explica",1,0
USER De quem que eu tô falando é do Neguinho e do Folhão 💃🏽,1,0
NADA CONTRA HOMOSSEXUAIS APENAS USER USER NO SEU QUADRADO E O MUNDO MELHOROU É? KKKKKKKKKKKKK PREPARE-SE,1,0
"O boy: essa bunda tem fermento? Eu: do bom, po royal kkk O boy: eai mano, daq vamo pra onde ? Pra minha casa ne ? Contei pra amanda, e ela: vc vai da viadao ? Eu:sim amg, eu tava doida por um romance... ele é meu brinde. Kkkkkkkkkkk",1,0
"USER Eu sou mais filho da puta do que todos os PETRALHAS, espuma de ódio Gregório Duvivier, o FASCISTA NAZISTA COMUNISTA PARASITA ESQUERDISTA ZÉ RUELISTA, BUNDISTA CORNISTA na TL do Pássaro Vermelho!!! VTNC ZÉ ""BUCETA""!!!",1,0
USER USER USER to pedindo pro gayzao tirar o block,1,0
USER para de chamar a bichinha de feia olha aquele sorriso,1,0
"USER de Oliveira USER não gosta de gay, não se case com um gay. simples. deixe as pessoas fazerem o que quiserem com suas vidas.",1,0
"hahaha : "" Maniaco do parque.. Por favor nao confiem em assassinos desconhecidos, ao contrário do livro vocês vão acabar estupradas e mortas!"" Melhor parte.. ^^ :D",1,0
"Cruz credo, defender Hitler é coisa de maluco.",1,0
"USER USERa boa USERem lembro o USERome do mlk. mais alguem comeUSERtou q é justificada estoria pq é um romaUSERce... E q o USER USER eUSERteUSERde pq USERuUSERca leu um romaUSERce USERuUSERca amo USERa vida. USERa boa eu já li varios romaUSERces e USER USER merd USER se eUSERcaixa USERa descriçao d um. Poesias forçados amor sem USERexo. ""Eu sou fasciUSERado pelo seu cheiro"" vai tomar USERo cú USER tiUSERha USEReUSERhuma justificativa melhor E a USER do LobisomeUSER. Até dá pra eUSERteUSERder c muito esforço q o vampiro se viciou USERo cheiro do saUSERgeue da miUSERa. mas e a USER do Lob",1,0
"crepúsculo é sim feito para garotinhos e garotinhas que não sabem nada da vida, e quem se morde com esse vídeo é porque é uma dessas pessoas",1,0
"RT USER: São feministas mais só querem gozzaar com homens? Vocês gostam mesmo é de homem hipocritas, os jovens são massa de ma…",1,0
"É muita veadagem enrustida ficar putinho pq tem casal gay se amando no comercial, nosss que deus tenha dó desses ""crentes""",1,0
Tenho muita pena pois brasileiro se vende por ilusoes político nenhum presta tudo bandido,1,0
Nossa o Lola já e uma bosta..agora com esse traveco cantando ficou pior ainda!!! URL,1,0
"soyboys e feministos são uma bosta.é óbvio que o passado de uma filha da puta é da minha conta. em qualquer relação social e profissional.isso impacta diretamente na minha vida sim, sendo que a depósito de porra pode me arruinar, arruinar minha reputação e principalmente minhas finanças de alguma forma ou de outra.já é difícil confiar em alguém com um passado ""limpo"", então imagina confiar em alguém com um passado podre.o passado sempre volta, meus caros. lembrem-se destas palavras.",1,0
"USER USER O homem que se deitar com outro homem como se fosse uma mulher, ambos cometeram uma abominação, deverão morrer, e seu sangue cairá sobre eles.",1,0
"kkkkkkkkkkkkkkkkkkkkk,USERooooooossaa vc e mito criativo poha eu ri muito mas acho que devia respeitar mas a escritora do livro, cara eu gosto muito de Crepusculo acho que ela fez um otimo livro, éeh coUSERcordo com vc USER e muito gay mas o flime e muito legal é someUSERte uma ficção USERada de muita coisa mas eUSERfim vc e muito CRIATIVO...mas olha vc USER precisa quase morrer para faser uma POHA de um comeUSERtaria USEReh Caralhooo.",1,0
"Ninguém é obrigado a gostar de ou apoiar isso,as pessoas estão ficando bitoladas,é proibido falar da sexualidade,de cor das pessoas,que isso,não se tem mais o direito de opinar?ninguém é obrigado a gostar de ver mulher com mulher ou homem com homem,USER,não gostam e pronto, ....",1,0
"USER SÃO USER USER! Vocês que ficam politizando e criando teorias mirabolantes sobre o filme comercial do perfume. USER É: - Militância USER - Não é uma conspiração para destruir a família tradicional. Vocês, que polarizaram e criaram uma guerra virtual, são muito chatos e talvez até ingênuos. O QUE É: Uma empresa querendo VENDER! Só! Ela não quer amar os gays, não quer amar os héteros. É negócio! É venda! Não quer destruir sua família nem ir com você para a parada gay"" Era pra gerar buzz, era pra agradar um ""consumidor em potencial"" que costuma ser muito fiel às marcas. Agradou quem queria agradar e gerou um ""putcha"" buzz! NOTA 10 para agência envolvida. Nota 0 para os gayzistas e também para o ""outro lado"": os malafaistas!",1,0
"USER O povo achava que em 07 de setembro, tudo se resolveria como um conto de fadas. Povinho ingênuo e ignorante é fod@!!!",1,0
"Sou evangélico a anos e vou continuar sendo , sei que Deus criou , homem e mulher e que é errado homem gostar de homem.... Mas só peço a Deus que abençoe , todos vcs que estão com ódio dos gays e passando o ódio aos outros ( obs: não sou gay )",1,0
"So pra lembrar se seus pais fossem gays, USER ñ teriam nascidos.",1,0
"Tenho uma triste notícia para os LGTVS, se falar esse tipo de coisa n desse lucro as empresas estariam c**ando pra vcs",1,0
Não sei quem é pior: a gay trouxa ou a gay interesseira 🤡 USER URL,1,0
"Ó eu respeito a comunidade LGBT+s mais usar crianças pra isso,ai é idiotice, deixa a criança crescer pra ela ver o que, deixa ela descobrir sozinha,eu ei",1,0
USER E quem disse q ele não fará o q tiver q fazer? Pq desse seu pressuposto? Q elementos vc tem p essa afirmativa? Vc o julga como sendo alinhado a atitudes de pilantras e ladrões condenados e soltos? Vc vê semelhanças entre ele e figuras asquerosas como a do Lula ?,1,0
Da mesma turma da boca rosa! E outras patricinhas mimadas,1,0
aff homem com mulher e mulher com homem ponto final cacete,1,0
Tudo indiota brasileiro é burro demais,1,0
"USER BUTICARIO, não venha USER também impor homossexualismo na podre sociedade brasileira, já basta o nojento do deputado e a maldita USER USER que não assisto desde 2001, mas um USER USER vc vão levar",1,0
>>62237>chamo outro anão de samefag>vai lá quotaralém de burro é judeu.,1,0
USER KKKKKKKKKKKKKKKKK sai fora continuo odiandi gay lesbica sapatao,1,0
"Péssimo!!!! Não só o lanche de vcs!!! Procurem contribuir de outra forma, com o modo que uma criança deve ter do mundo, posso garantir pra vcs, que a última coisa que uma criança quer, é ficar se preocupando com gays e lésbicas e etc...",1,0
"Não estou chocada pois conheci uma mulher de um médico da marinha que vivia viajando e ela transava com qualquer um!!! Encanador, jardineiro, era tipo deu sopa eu como. São ninfomaníacas.",1,0
"Concordo100% HAHAHAHA USER a mulher fica inventando vampiro apaixonado que brilha no sol, isso é via(da)gem demais. Agora as adolescentes virgens bobinhas ficam achando que gostam de vampiros ! Ser vampiro na historia é quase irrelevante e dispensável.",1,0
USER USER Brasileiro é escroto demais,1,0
Mas que palhaçada e esta do Burger USER que tem a ver hambúrguer com lgbt.e uma vergonha e principalmente com crianças !!!Quem fiz esta vergonha devia ser metido na rua.E uma vergonha,1,0
"USER USER É isso mesmo. Tava demorando pra aparecer esses machos escrotos e racistas, esse aí tá querendo biscoito. coitado! Tá com dó do Biel leva pra casa.",1,0
"Todo dia sai uma puta e um tarado pelas ruas, um dia eles se encontram.",1,0
"O USER é gay e enrustido, e deve sentir tesão pelo USER que também é enrustido, que faz charme pra ele. Eu acho que a bela ao final do filme fica sozinha, e e o USER e o USER casam. Ai sim felipe, ela vai ser uma virgem frustrada que nem as que garotinhas mongoloides que assistem crepúsculo quando chegarem aos 40.",1,0
Meus amigos da facul tá td gayzao hj sifude Hahdshshsh,1,0
Odeio amanhecer com putas e veado e chega o hétero com dinheiro que paga tudo e escolhe a música. Toda hora fico desmaiando,1,0
por que só a USER e o USER têm obrigação de reclamar c os peõs mal educados? por que a USER ou a USER ou um macho qualquer não chama os omissos à responsabilidade? todos tiram de bonzinhos p não ir p roça! covardes! por que o USER não mostrou os adjetivos q o USER deu p cada um dos participantes ? fiquei esperando p ver a reação dos peões e nada !,1,0
"USER USER os pais dessas crianças já são gays, isso USER afeta a mente de uma criança para se tornar lgbt+",1,0
"RT USER: USER cabeludinho é uma raça maldita, espero que tomem bala perdida sem querer",1,0
Da mesma forma q eu enfio o pau em algumas pessoas (mulheres) e outras não (homens). Chama-se: escolha pessoal e vt _ URL,1,0
"USER nao repaararam na bella? se USER gostam de garotas inteligentes olhem para ela uai nao pro gay do edward, ela é altruista, responsavel meio timida e muito inteligente. gosto do jeito dela.fico feliz por ter alguem assim do meu lado.. no meu colegio USER vejo putas se maquiando e tentando ser goxtosas...",1,0
homem eh um bicho mt estranho,1,0
"'trabalhando graças ao feminismo' RH decide: - vou escolher a mulher pq mesmo ela nao concluindo a faculdade, ela cagou na foto do bolsonaro",1,0
"Quer dizer que, se alguém der deslike nesse vídeo, essa pessoa é homofóbica? Ativistas gays, vocês são doentes mesmo.",1,0
"Gente mas estão fazendo o que aqui então ? Destilando só o preconceito ? USER ? Se não gostam de homossexuais , se não querem que eles apareçam em campanhas ao menos ignorem. Mostrem um minimo de educação digital , pelo menos. As pessoas vem aqui denegrir uma campanha que só tem praticamente familias LGBT com seus filhos dando depoimentos e aparecem gente indgnada por seus preconceitos! Se dá o trabalho de destilar o preconceito. USER! Povo atrasado do Krlho!",1,0
agora que eu tô sozinho nesse mal caminho cheio de piranha querendo me dar,1,0
Ainda bem que gay não se reproduz..,1,0
"HSUAHSUASH' Cara eu sou sua fã. Você falou tudo nesse vídeo sobre Crepúsculo USER Não liga para essas meninas que estão te criticando não, porque elas vão acabar morrendo gordas, sozinhas, virgens,cheias de posters de crepúsculo colados na parede e fedendo ;x hahaha' USER",1,0
"Isso apenas e o reflexo dos ""cidadaos"" brasileiro oo raça ruim . pra si dar geito nesse pais so uma bomba atomica pra matar tds (incluindo a min) e repovoar cm outros povos prq USER e tudo uma desgraça só.",1,0
Puta que pario esse cara é um Gênio USER..É como é possivel uma mulher se paixonar por um filmes desses que coisa mais tosca valeu cara por essa sabia opnião sobre o filme e foda se as meninas que virem aqui detonar o video como vc disse devem ser virgens ou virgens de pensamento!!!,1,0
"USER Lutarei toda a minha vida contra todo tipo de preconceitos seja qual for, menos por esse brancos nojentos essa raça maldita tem q acabar!",1,0
"Muito bom USER USER, concordo com o que vc disse, vampiros e lobisomens foram popularizados,se tornaram POP, pra vender livros e filmes! Que porcaria, as garotinhas deviam ler um livro e procurar conteúdo sério e não perder tempo com essas coisas fúteis.",1,0
pooode crer USER nao existe vampiro e crepusculo poh o que essas menina tem na cabeça sao tudo retardada rsrsrsrsrs,1,0
"Progredir de regime, é piada neh o único progresso que eles merecem e o caminho pra pena de morte. USER nojo desse país de merda que deixa essa imundícias sai! E mais nojo ainda de escutar esses advogados falando, pena de morte, olha aí sorrindo na rua sendo feliz e a criança cadê!?",1,0
"USER USER os falsos nacionalistas se apropriaram da bandeira, mas gostam de babar um ovo de americano.",1,0
"a saída do monark só mostra q eles não cumpriram com a ideia do Flow de poder expressar as ideias sem consequências, mostrando q no fim tem uma galera pro traz q toma as decisão a da empresa e mostrando o quão mercenários eles são, expulsando uma das almas do programa pra manter a grana vindo por causa de propaganda, nós estamos em 2022 e essa merda de nazismo ainda é tabu por culpa da judeuzada bandida q ganho a vida com essa merda de segunda guerra mundial se passando de coitados, o programa com certeza já era sem o monark, o que fazia isso funcionar era essa dupla só o Igor não vinga",1,0
"USER USER ""Ficarão de fora os cães e os feiticeiros, e os que se prostituem, e os homicidas, e os idólatras, e qualquer que ama e comete a mentira."" USER USER - Onde se fala de Homossexuais?",1,0
O casal lésbico está muito feminino. Não está convincente.,1,0
"Se defendemos a união homossexual com o pressuposto de que ""toda forma de amor"" é aceitável, então será aceitável a bestialidade e a pedofilia e o incesto!",1,0
USER Eles sabem das rachadinhas da famílicidia kkkkkk além de ladrões são burros de pai para filhos. Suas horas vão chegar!,1,0
