text,discurso_de_odio,ataque_individual
"USER USER nao estou debatendo com USER, estou dizendo que USER esta sendo homofobico e errado, nao sou uma criança, qualquer pessoa que discorde de USER e uma criança? Eu acho que a unica criança aqui e USER ou a sua mentalidade e sim eu estudo muito para ajudar meus pais, mas eu realmente nao ligo para oq USER acha, eu n te conheço e não to afim de conhecer",0,1
Bando de pilantras filhos da /^@HASHTAG,0,1
"USER foda ' parabéns felipe USER , o melhor !",0,1
"USER USER, infelizmente o monark foi longe demais, ele errou MUITO, mais é huUSER errar, mais espero que ele aprenda da pior forma uma lição de vida!",0,1
"USER USER OUTRO RETARDADO????? Primeiro Me manda UMA matéria da jovem pan MENTIROSA. SEGUNDO toma aqui outras fontes MONGOLOIDE, massa de manobra é assim, não sabe verificar sozinho BBC Bolsonarista! URL FOCUS do time do Ciro URL",0,1
"USER mesmo. Óbvio que ele não é Nazista. Falou uma merda e se sujou muito com isso. Onde chegar, vai ser taxado de nazista. USER aos dois. USER que ficou com o BO na mão pra resolver, e USER que vai ter uma dureza pela frente.",0,1
USER sim adoro um professor burrinho,0,1
USER Diabólico,0,1
"USER USER USER USER Esse cara é o líder das RACHADINHAS. Juntamente com uma perfeita... O ex acessor dele abriu a boca no trombone, saiu mais sujeira do que esgoto.... Resumindo: é mais um bandido, vagabundo e oportunista, metendo o pau no Presidente!",0,1
USER USER USER Estou falando do Salles ter sido ministro do bolsonaro. De ter defendido madeireira ilegal cortando madeira nobre pra vender a preço de pinho nos quintos dos infernos. Vc é muito mal informado pra alguém tão seguro de que sabe de tudo.,0,1
"E pensar que eu era apaixonada por crepusculo nos meus 13,14 anos hoje tenho 16 e acho uma merda e as falas sem nexo nenhum me arrependo muito de gostar de uma porra dessas",0,1
USER Esse ladrão do Lula é mesmo um demente e um psicopata!!!!,0,1
USER seu filho de uma puta desgraçado. Isso te ofendeu juiz ladrão? se prepara pq vcs são bandidos e o tratamento vai ser na altura,0,1
caraio eu so burra eu tenho o MEU IRMÃO q eh tipo uma josi sem diploma (poxa henrique trancou o curso no último ano isso q da ser macoero) p me explica as coisa vivaaaaaaaa,0,1
USER voce so gosta d sapatao caminhoeira de cabelo rapado,0,1
USER Tiene la fortaleza de un psicópata narcisista 🤷🏻‍♀️,0,1
Mulher folgada eu mandava tnc e nao levantava,0,1
"RT USER: na moral, só tem mongoloide na minha escola",0,1
USER USER USER !!! nunca mais !!!,0,1
USER da vigarice comunavirus esquerda se fudeu já era intervenção militar já nos dois poderes legislativo e judiciário,0,1
"Muda o conteúdo cara, não caí na depressão denovo por favor, volta com as gameplays ou vlogs, não se envolve em tretas por favor, mas não desiste a gente gosta de você, muito, mas para com isso monark ):",0,1
RT USER: USER !!!HIPOCRITA!!! MEJOR QUEDATE CALLADO IDIOTA..,0,1
"O caso não é o USER, é o sistema que é podre e tem que ser exterminado, para que tenhamos eleições limpas, como tem que ser a segurança para ele, a nação esta nas mãos dos corruptos e oportunistas, se alguém incomoda simplesmente eliminam, como ter eleições com toda essa sujeira",0,1
Tudo que vêm da Globo é lixo,0,1
Coloca logo essa mal educada na cadeia,0,1
USER Deixa de ser calhorda seu safado,0,1
Foi querer lacrar igual faz com o uso da maconha e se deu mal. O cara tem argumentos de merda...,0,1
"Meu USER, esse cara é um doente. É um ator e está se vingado do esposo falando detalhes da relação que teve essa pobre mulher. Não conseguiu me convencer com esse teatro. Se ele fosse um homem de caráter, não ficaria com esse discurso . USER, USER e USER....",0,1
USER Ladrão filho de uma puta,0,1
"É muito mais fácil e cômodo descer a porrada no cara agora! O cara falou merda!!! FATO, reconheceu se foi por que quis ou porque precisou, depois ele se entende com a consciência dele! Mas assim como nós ele precisa de ajuda! A cachaça tem que parar, pagando um preço altíssimo agora e a maconha UUSER … Mas é a vida dele, não vou concordar com muitas coisas, mas não posso atacar o mano também! “UUSER O UUSER UUSER QUE O UUSER SE ESFRIARÁ”, eu já penso que chegou!!! Hahaha Não estou defendendo a fala dele ou ele, só estou dizendo que podemos agir melhor como ouvintes, fans do programa e USER HUMANO! E USER ✌️ SALVE SALVE USER 😉",0,1
"Putinha dos EUA, ultrapassa todos os limites do bom senso",0,1
"Ele viajou na moral! 🤣 ""USER chamas e merda"" kkkkkk",0,1
"O que está no limite é a capacidade do meu saco com o bozo.O que estão esperando para impedir esse louco?. Entre a falência da Globo e o impeachment do bozo,eu cravo a coluna dois. Fora bozo!!!",0,1
"USER, o cara é mendigo e votou e vai votar novamente em Bolsonaro??? USER toda essa ""inteligência"" dele foi anulada kkkkk",0,1
USER de mais! Jogou fora um projeto de 3/4 anos fora em 2 minutos. Agora aguente as consequências,0,1
USER é uma gordinha muito bonita,0,1
"USER USER USER USER USER OS MESMO OLHOS QUE EU , USER , CRESPÚSCULO do CRL USERUSERUSER",0,1
"USER USER Vc sabe que o autor desse livro estava drogado quando o escreveu? O Zeca Dirceu , com família de ladrões , alucina tbém!😂😂😂",0,1
"USER USER eu sou o moleque ridículo, disse a criança com desenho animado no Nick. 🤦🏻‍♂️",0,1
USER menina chata,0,1
"é isso, a ultima coisa massa foi o mendigo ter dito que votou no bolsonaro, agora depois disso tá tendo só imbecilidade URL",0,1
USER Vtc tô esperando vc voltar fdp,0,1
">>62753eu estou tentando comer ela, mas tá complicado. ela é virgem e está complicado até de eu passar a mão na buceta dela. essa porra tá muito estranha, acho que vou pagar a foda fora.",0,1
USER USER se mancaaaaa eh a miley ze buceta,0,1
Ele mandou um foda-se pros apoiadores dele KKKKKKK,0,1
"USER USER USER ""pedófilo"" KKKKK mds é tanta idiotice q chega a ser engraçado",0,1
Não esse tipo de viadoh tosco 🤢🤮 URL,0,1
USER USER USER USER huy si el burro hipócrita,0,1
suma logo seu insuportável do cacete vai se fuder ome macho chato da porra ta na hr de tirar meu nome da boca ja que eu sou tão lixo como dizes,0,1
"No final a única que foi prejudicada mesmo, foi a própria USER, os vagabundos já estão felizes e transando! USER",0,1
"As leis do Brasil, para este caso, são porcas!",0,1
eu vou ser uma pessoa que saiu do lixo pro luxo sem saber matem谩tica b谩sica sim!!!!!!!,0,1
USER Jajajaja no le gusto lo que le dije que me bloqueo hahaha parece bicha 😂🤣,0,1
USER USER ESTA USER EM TUDO MENOS NA PARTE QUE USER USER Q A USER E USER USER ELA E USER PRA KRL,0,1
Meu USER mas eu tô para ver uma pessoa Cara de Pau igual esse sujeito,0,1
Tiro de contexto o que mlk USER só falou merda e quer tá certo,0,1
"O cara transou com a mulher do outro e ainda cita Deus. Pra mim isso é hipocrisia igual dizer: eu sou o mais humilde da festa. USER que se solidarizou, por favor tenha pena de como a situação de rua destrói alguém, e não do pecador em sí. Não estou dizendo para jogar pedras, estou pedindo que deixe de ser influenciado e reconheça o vitimismo onde há.",0,1
a USER eu rrUSER pra porra e USER nunca usa a porra da camUSERseta no fUSERlme,0,1
odeio meu padrasto machista abusado do caralho,0,1
O cara é um orador usou muitas técnicas de discurso e hipnose conversasional caramba!,0,1
"USER USER veja os videos do mito, o babaca.",0,1
RT USER: tenho cara de idiota? não responda.,0,1
"ô véi, na moral: Quem fala mal do novo filme do Batman ( o famoso The Batman) é otário.",0,1
"USER USER esse cara e USER engraçado veja a menina ""USER manda aki USER""",0,1
"USER KAKAKAKKAKAA PORRA, ELA Q MORRA MN, EU EINN PALHAÇADA, TU É PERFEITA MN VSF",0,1
USER USER tem vida seu peido do capeta! kkkkkkkkkkkkkkkkkkk,0,1
Esse USER vai acabar se matando MDS muito pressão encima dele kkkkkkk,0,1
Ele tem problema psicológico...,0,1
Que homem ridículo,0,1
queria o dedo quente no cu gelado foi foda ! rialtao ! UIASUIASUIUASIAS ' USER USER manda muito ! abraço,0,1
"USER me mando un link todo raro, no me termine de meter, se mando solo y ya hay como 8 personas preguntándome que qué es eso, que pena marica, cómo se te ocurre",0,1
vampiro de merda!!!!!!!,0,1
Esse demente precisa de um psiquiatra. um verdadeiro idiota com mania de perseguição.,0,1
"USER USER, deixa o Felipe em paz, cada um tem suas opiniões. USER é apenas um troll que não sabe de nada, aposto que nem viu o filme",0,1
"USER USER USER Na hora de fazer o filho com um cara mau caráter foi bom, né? Vou deixar mais claro: pai é quem faz, quem cria é Otário. Se o cara quiser criar o filho de outro cara blz, mas eu não prestaria esse papel. A responsabilidade nao seria minha minha.",0,1
Essa mulher vai encarar a realidade um dia ! Se aproveitando da fragilidade de um homem carente e muito carnal . Pois isso é totalmente abominável aos olhos de Deus . Mulher carnal sem Deus ! Maligna possuída por um espírito de prostituição .,0,1
pqp minha vida é um meme pq só cmg acontece essas coisas,0,1
USER USER Torcia por ela. Agora se mostrou mais um saco de lixo lá dentro! Falta de caráter é um dos piores defeitos que um ser humano pode ter. Firmou um acordo e em menos de 1 semana voltou atrás no que disse . Mostrou que a palavra dela vale menos que um risco n’agua. Vai se queimar 🔥,0,1
to sendo bem trouxa me submetendo a isso mds,0,1
mano esse gangjae é um demonio FUDIDO INSUPORTÁVEL SE ACEITASSE QUE É UM FRACASSADO ERA MELHOR SEU LIXO PORCO NOJENTO DE MERDA SMT SEU BOSTINHA,0,1
USER USER USER ñ é um bom jogador ele é um bom farsante,0,1
USER USER se le olvido decir que es un violador y manipulador mentiroso,0,1
"Se perder a liberdade é tão ruim qt perder a vida, que tipo de saidinha têm as vítimas? Esse povo de mitsubish, óculos escuros, bem vestidos, essa ordinária parece uma madame. Mas tem a moral mais suja que uma foça. É óbvio que está errada essa filosofia! Poxa! E daí se eles vão ter a sensação sação de estar perdendo a vida? O que se planta se colhe. USER não pensaram antes de fazer akela atrocidade. Tinham sim, que sair pra limpar valeta e voltar. Somente.",0,1
"USER USER. Eles já tem mUSERtos clientes. USER não vai fazer falta não 😔. Na verdade, tirando uma pessoa tão agressiva e inútil como você, os clientes seriam apenas mais atraídos para a loja",0,1
puta,0,1
"USER USER que burrinho, mandou uma lista de jogos multi",0,1
"Já estou cansado deste papo que a politica não pode ser polarizada , KARALHO política é polarizada em qualquer lugar onde há eleiçôes democráticas , USER por exemplo .Este rapaz como comunicador é uma USER , ele só tem a sua própria e pobre opinião nada de dados reais , opinião é igual a CÚ cada um tem o seu .",0,1
"O USER USER já havia alertado o Monark sobre a responsabilidade de um Canal desse tamanho, pena que ele não deu ouvidos. A quantidade de vezes que esse rapaz falou besteira não dá pra contar.",0,1
"USER Tomar no teu cu, Multilaser faz rebrand de empresa chinesa a décadas, hoje que o pobre otário fodido consegue comprar do Aliexpress e chega em menos de 30 os caras vem falar disso, quero mais que esse aí se foda",0,1
"USER USER Smt é ""Sou Muito Trouxa""",0,1
"USER então, por isso achei merda ter colocado isso nessa temporada pelo menos a reação da eloise foi horrível, não sei nem como vai ficar nas próximas temporadas",0,1
"Piranha do krl, n deixa claro nada q épra fazer no trabalho",0,1
USER Um cretino desse quer o dono do BBB 22.Isso vai acabar pois chegas de conversas moles dele.Aye chorarrr já chorou muitS vezes.Air viu a pobre esposa sabem quer esse cara já enganou ela por muitas vezes viu.,0,1
USER..tomara USER paguem pela entrevista ao mano de rua USER....pUSER o USER tem de neguin ganhando like e a porra toda em cima do cara não é brincadeira,0,1
USER USER diga isto para a aids herpes lúpus seu lixo desgraçado gay gayzao bixona,0,1
Que voz insuportável,0,1
"Tá com a mão no peito e uma cara de desconforto, não me deixa em pânico porra URL",0,1
USER USER USER OTÁRIO USER,0,1
E trataram o USER feito um moleque. Inventaram uma desculpa e o tiraram de circulação. E o pior... Juntaram os panos de bunda dele.,0,1
USER Eres un hipócrita Eugenio Derbez te están pagando con darte este programa tus patrocinadores Daniel Servidje y Claudio X González. URL,0,1
"O cara só fala merda , só pensa merda e ainda a culpa dele ser esse merda é do povo .",0,1
"USER ABUSADOR, CRIANÇA TOLERANTE A LACTOSE, PODIA TER MATADO A CRIANÇA",0,1
USER o Globo USER são um lixo!,0,1
"USER ferrou com a vida dele, tinha que sair mesmo é um drogado",0,1
USER USER USER é mtooooo foda meu :P USER seus videooooos D:,0,1
rt USER mas antes eu só queria dizer: o entrosamento da tandara com a roberta é foda demais!!! bernadinho foi burro.,0,1
Palhaçada isso!!! USER tem que ser criança!,0,1
vai toma no cu gringo se manca URL,0,1
"●MINUUSERGEM MELHORES MOMENTOS DA TREUSER USER X BIEL: 3:31 USER vai à luta USER Então senhor USER levante para pegar água porque aqui vc não está de hóspede não! 4:46 USER tem até medo de chegar perto da fera kk 5:04 o auge kkj vc só ouve o USER USER USER dos palavrão kkkk USER USER agora USER, ri agora, não vem me olhar com olhar de deboche não, faz gracinha sustenta! USER Eu to cega? EU TO USER???? 6:13 ""Sustenta tua gracinha"" frase oficial de jojo 6:31 USER manda jogar a água fora para o USER buscar e encher 6:36 kkkk 6:40 Oh USER não passa pano não porque ontem vocês pegaram agua, então hoje quem vai pegar água nessa porra É USER!!! USER USER, VUSER USER SUA FUNÇÃO...(parece minha mãe gritando cmg) USER NO SPA??? USER NO SPA??? E É USER USER USER USER USER",0,1
Advogados de bandidos custam caro e nós que pagamos essa conta!!!!!! URL,0,1
USER facilmente a mais triste dela!! essa dai ate o diabo teme,0,1
Mulher maluca sem noção. USER dessa marmota. É bem capaz que ela seija a ganhadora da Fazenda. fazendo esse show todos. comemorando as falhas dos outros.,0,1
rt USER aí mano que ridículo ficar roubando coisa dos outros né?! consciência de psycho essa daí...,0,1
Bando de gado que não vem que USER tem vendido os cargos para réus.,0,1
USER era melhor nem ter se posicionado CRETINO.,0,1
"USER USER dessas. Falar sem pensar e acabar por falar merda ou expressar mal o argumento preUSERdido. Mas como toda criança precisa crescer pra aprender, agora tá na hora de ganhar juízo e agir mais como um adulto.",0,1
"USER ツ deveria é perder o emprego, voltar pra escola pra ver se tem uma educação decente.",0,1
faz melhor entaum USER VUSER ODEIA USER USER USER VUSER USER,0,1
USER USER Cretino! Si no puede respetar el sufrimiento ajeno calle o búsquese una vida digna de tal nombre…,0,1
"UM USER DE SILÊNCIO. 🤣🤣🤣🤣🤣🤣🤣🤣🤣 mano , os cara se seguraram para não rir , USERkkkkkkkk. Ooooô cara bom de conta história esse . Vocês repararam como ele fala da boca da mulher , dor corpo de mulher , dos gestos etc ? USER. Eu acho que esse cara tomou um pau nem por ter sido pego com a mulher do cara , mas por ele ser abusado e debochado . Ele deve ter feito graça por marido da mulher , namoral 🤣🤣🤣🤣. ELA USER USER QUE PODE SATISFAZÊ-LA . 40 minutos , isso tá melhor que o preço da cenoura 🥕",0,1
"USER USER manda ver...este bando de malandros, e o biel é o pior deles",0,1
USER é burro e não quer deixar de ser.,0,1
"USER Fiquei tão abesbilica… a coragem, a falta de noção, a estupidez e a imbecilidade… em meia dúzia de palavras… 🤦🏻‍♀️🙄",0,1
"USER e se eu marcar a polícia militar, será q da merda? KKK",0,1
"USER esse povo tem ficar em casa, respeitaa todo mundo sofre por causa desse povooo, que ódio",0,1
USER cês fazem de tudo mermo pra defender esse drogado fala bosta kkkkkkk,0,1
USER a vai toma no cu,0,1
"Mulher grossa do crlh.. Se ela fala assim com alguém mais doido que ela, ela toma um esporro que nunca viu na vida.. Perturbada.. Não confundam sinceridade com arrogância",0,1
RT USER: Mande para um otário que vc ver com camiseta de Mariele. URL,0,1
Man essa Luiza é retardada KKKKKKKKKKKKK,0,1
"USER merda. Até parece q lésbica é assim feminina. Tudo USER, USER.",0,1
USER USER Cara Fico impressionada com tamanha imbecilidade,0,1
Infelizmente a USER e . inútil saidinha pra esses . monstros o pai matar a própria filha e a dor dessa mãe infelizmente a USER não foi feita,0,1
O povo não sabe ne mentir direito. Cadê o sangue? Tem e vento dentro dele é? E o ser humano é capaz de USERdo mesmo por dinheiro meu Deus. Mulher aceita que USER já perdeu USER pode é criar uma cena digna do Oscar que USER não entra piorou uma cena desse de fundo de quintal.,0,1
Alguém avisa a Jojo q ela não é a dona da casa .....fica só puxando saco da Luiza .....A me poupe....,0,1
USER USER falso vocês São posta USER merda,0,1
"A internet deixou o mundo mais burro é óbvio que essa é uma perseguição....querem anular tudo que faça oposição de pensamento ,confundindo o povo de uma forma absurda !!!!",0,1
Vota de novo trouxa,0,1
Sdds de quando nossa camisa era usada pra isso aq e não pra representar um velho safado fdp URL,0,1
"Eu pensando que tinha escapado do PT, lá vem o USER, a Dilma da direita. Uma anta retardada",0,1
"USER pra que fazer isso com o cara, não precisava disso mano, o cara não devia ter feito, como pode dar uma facada no bolsonaro, tinha que ser um tiro!!!!!!! Pra ele ver oque vai vira se legalizar o porte de arma rsrs",0,1
USER Sabemos o calhorda mentiroso que você é.,0,1
"USER!!! Ela não é gordinha, acima do peso etc. Ela está obesa mesma, olha o tamanho da barriga, caí...",0,1
"USER KKKKKKKKK pelo contrário eu estou com vários argumentos já vc não, criança na Net é fod*",0,1
"Já estou ansiosa para este debate. Quero ver Lula e USER com a cara de pau, tentando rebater Moro.",0,1
"USER USER USER USER Falando em hipocrisia e em hipócritas servos do demônio, você se filiou ao partido Valdemar Costa Neto? Que você chamou de ser abjeto...?? Você tá com esse ser abjeto? Você se esfrega nesse ser abjeto ou só rebola no colo desse mensaleiro do Lula...?",0,1
USER a HASHTAG USER se for pra falar merda nem comenta crlh por isso que o USER tá do jeito que está.,0,1
USER !! eu adoreii !! cara se falou tudoo !! bem eu gosto do filme !! mas mesmo assim ... Tem coisas q USER dá para aguentar née !!,0,1
USER USER Deixa o Dudu lá ... Foda-se essa porcaria de seleção. Já estou puto de convocarem o Weverton,0,1
"USER USER USER USER Mijair Frouxonaro é o maior frouxo, cagão, afrescalhado, e bunda mole da nossa história política. Está se cagando de medo de Lula, porque sabe que depois da derrota na eleição ele e seus filhos bandidos vão responder na Justiça por seus crimes. URL",0,1
"Sempre que um político inventa uma porcaria que vai acabar com a vida dos brasileiros, ""ninguém fala nada"". Políticos e Judiciário ganham 40% de aumento salarial, ""ninguém fala nada"". Aí vem um famosinho que está falando besteira e aí não... vamos parar com tudo. Ficou claro que ele não apoiou o que foi dito. Vejo mais pessoas aproveitando a oportunidade para aparecer e acabar com as carreiras umas das outras neste momento do que realmente se importam em expressar e passar correções.",0,1
"USER Kakakakakakak agora eu ri viu kakkakakakakak uma bicha feia dessa , se achando a gata. Kakakakakakakakakakak. A Natalia visivelmente tem problemas sérios de demência.",0,1
O podcast em que o USER menos falou.... (merd(a)),0,1
USER USER Essa senhora é um oceano de vergonha alheia,0,1
USER - vão a falência! USER!,0,1
"USER kkkkkkk garota tóxica,tirou isso do fundo do baú",0,1
"USER eu falei que o mendigo é narcisista,e não vc jamais iria comentar no seu comentário para lhe ofender",0,1
"Acho que a USER tem razão em chamar atenção do Biel sim pq ele é um folgado, mas a USER é muito barraqueira muito estúpida sai palavrão a cada segundo da boca dela e é muito barraqueira credo... Pra que ser barraqueira desse jeito coisa feia",0,1
USER USER USER burrao!,0,1
"RT USER: Para que no siga haciendo el ridículo, o derechamente para q deje de mentir de manera grosera e irresponsable, avísenl…",0,1
Cara cornão né USER,0,1
"Se cuida Monark e volte logo. Ao contrário dos nazistas eu não quero te exterminar eu como descendente de sefarditas não te desejo nenhuma perseguição. Agora você pode refletir sobre o nazismo, o aborto e tantas outras pautas sensíveis a outras pessoas que você defendeu no seu último Flow. Reflita, refresque sua cabeça e volte logo",0,1
"Onde está a sensibilidade das pessoas que se deleitam com a desgraça alheia. Neste maldito país agora já se comete atentado político contra um cidadão que aindaé candidato. Não sou partidário dele, portanto, ele é o único candidato que tem projetos no combate à violência. Mesmo ele sendo adversário ferrenho do meu candidato que está preso, estou triste com o ocorrido.",0,1
"ela quer anarquizar, ela quer barbarizar, ela quer dominar, ela quer ser a bichona, ela quer ser a que não deita, ela quer ser a que peita, ela quer ser a que diz",0,1
USER A CASA CAIU VAGABUNDO,0,1
"USER USER USER USER Vai você, putinha do caralho O arthur não vai te comer",0,1
"USER USER USER Es un ser soberbio, mezquino, egoísta, despectivo, mentiroso, cizañoso, arrogante, prepotente, indiferente, rencoroso, resentido, petulante, narcisista, egocéntrico, que se beneficia del odio y la división, descalificando a todo aquel que se atreva a no pensar como el quiere.",0,1
Mais um pirado igual a mulher kkk esse tem que se internar junto com ela kkkk,0,1
USER USER USER BUNDAO,0,1
"USER Primeiramente vai se fuder, animal de tetas",0,1
"Além de ter sido totalmente escrita e vazia, ela mesma não tinha os dados q ela cobrava, é muito fácil ter uma conversa onde só a outra pessoa precisa estar baseada em dados. A mina foi muito idiota, foi arrogante, criticando algo a nem ela mesma sabe.",0,1
"USER Anda a opinar sobre algún tema que conozcas, retardada",0,1
kkkkkkkkkkkkkkkkkkkkk USER kkkkkkkkkkkkkkkkkkkkkkk esses oralhes me matou.....igualzinho o USER,0,1
eu sos tik toker? no por por tu tic en el ojo gordo boludo,0,1
RT USER: o george puxando um ei bylsinaro vai toma no cu no palco caralhooooooo,0,1
"USER USER Não irei te dar xingo por esse apelido agora Matheus, amanhã quando eu amarrar esse braço eu te pago poc cretina",0,1
"RT USER: USER TAN MARICA,COBARDE MINTIÓ Y DIFAMO A LOS ENEMIGOS DE SENDERO. ESTE COIMERO, TERRUCO ESCONDIDO EN TRAICI…",0,1
RT USER: soraya bêbada é o próprio diabo namoral pqp ariana desgraçada cara,0,1
USER mds como diabos esse cabaco tem fã?,0,1
"USER ver um presidente da República em que a história mesmo Mostra que foi o maior líder do país, o maior administrador do mundo referência por sua competência, ser tão atacado por uma juíza sem educação uma juíza que age com intenção de condenar o reu , triste essa é a cara da justiça criminosa do país, mostra apenas o quanto e tão parcial são nossas leis . Agora pergunto, se o país fosse sério esses juízes deveriam pagar pelos erros também, já que ela é tão dentetora da verdade agora deve arcar com as consequências de seus atos . USER, vergonhoso tenho nojo da justiça brasileira .",0,1
RT USER: USER 🙌👊👍👌👋💯👏🙏 Bravo bravo bravo! Ese sujeto psicópata que invade PALACIO se debe poner en su lugar!!El no es n…,0,1
USER Outro defensor de assassinos dos bens públicos brasileiros!!!,0,1
"Apesar que se Lina indicar um dos meninos ia ser um soco na boca do estômago deles e mais que nunca Arthur teria razão. Velho, esse FDP joga muito. Tem visão de jogo demais. É egoísta. É menino criado com vó. Mas tem visão de jogo pra caralho! HASHTAG",0,1
"não sei se as pessoas que me seguem já perceberam, mas, elas não podem comentar, nem reagir nenhum dos meus stories, porque eu tirei essa opção do meu insta, ai veio um corno infeliz e colocou a opção de curtir stories...pra que mano?? só me diz pra que????",0,1
"Nossa mulher que nojo de vc, a senhora está cometendo um crime sabia? Além disso não tem o mínimo de empatia, você é uma pessoa mal amada onde já se viu falar assim? Saiba que ninguém é melhor que ninguém, o amor é livre e tem que ser vivido.",0,1
"USER USER ela e linda USER, e você e hipócrita USER",0,1
"USER***** Você não gosta? respeita, porém você gostaria que alguém dissesse que não gosta de você e sua mulher por vocês serem heteros? que isso é errado? que isso é feio e nojento? pense a respeito... Se existe mídia anti preconceito é por que o preconceito ainda existe",0,1
Puro lixo,0,1
USER assumir e prender todos até esse lixo de PRESIDENTE...que tá zuando do Brasil e seu. Povo,0,1
USER NÃO TEM VIDA SEU PEIDO DO CAPETA!!!! USER,0,1
Lata do lixo para o Monark. Triste será se ele ñ responder criminalmente.,0,1
Homem que é Fãn de Crepusculo é GAY!,0,1
o entrevistador careca fez uma cara na hora do poema kkkk morri di rir kkkkkk,0,1
"USER não defendeu o nazismo, na minha opinião, mas ele falou merda, e pela relevância que ele e o programa tem, ele devia ter mais cautela, agora vai pagar pela irresponsabilidade, na década do cancelamento por coisas mínimas, essa não ia passar em branco, e ele mais que ninguém sabe disso.",0,1
USER os cornão nos comentarios jurando que o herzog se matou kkkkkkkkkkkkkkk da ate vontade de se enforcar sem banquinho pra nao ter que lidar com esse povo,0,1
minha conclusão caro felipe esse video é uma forma de protesto pois a menina que vc ta afim te trocou por essa merda de crepúsculo. que pena cara!,0,1
USER e vc é um deles né seu bosta do krlh,0,1
USER si lo ví es una traicionera asquerosa,0,1
Bandido é o luladrão 💰💰💰 que roubou do brasil 900 bilhões e deu para países comunistas.,0,1
USER Ladrão corrupto desgraçado URL,0,1
"RT USER: Dessa vez quem deixou os cactos impactados foi a Juliette . A bicha super se apropriou da carreira de cantora . Linda, marav…",0,1
USER eu te odeio tanto mano,0,1
o imbecil olha o nome dos videos porra é NAO USER SENTIDO e nao USER SENTIDO idiota,0,1
ela quer anarquizar ela quer barbarizar ela quer dominar ela quer ser a bixona ela quer ser a que não deita ela quer ser a que peita ela quer ser a que diz e ela quer ser a que .... diz,0,1
USER La wea inútil,0,1
"USER atualiza a bio, corno",0,1
rt USER USER é um pilantra,0,1
USER Deixe as crianças em paz....você é maluco??????,0,1
"USER USER Fala-se da força exclusivamente,pateta; lacrador; bostinha.",0,1
menino USER USER tem oq fazer ne pq USER so se despeitando os outros ne pra USER nasce igual a eles USER tam qe morrer 333333333.55457845 USER de vezes ta,0,1
"Pq?? Eu me pergunto o pq?? Eles já estavam adorando o afilhado do Mork como filho, ai essa criatura brota do quintos dos infern*s pra atrapalhar eles 😠🤬. Não, pessoa não desejada, vcs não podem conversar, volta pro seu velho rico, e deixa o Mork em paz!! 😠. HASHTAG URL",0,1
RT USER: A bicha pernambucana pedindo à outra em casamento no palco de Miley EU MORRI PERNAMBUCO SEMPRE SERVINDO.,0,1
"USER que homem burro né, pelo amor de deus eu sofri muito com ele nessa temporada",0,1
"O presidente da Vale dizendo ""não importa qual seja a causa"" ... É CLARO QUE IMPORTA SEU IMBECIL!!! Não acredito que esse velho teve coragem de dizer essas asneiras.",0,1
USER O famoso mongoloide,0,1
"Só cuzao mané, geral me ignorando no bgl",0,1
"USER errou, isso é um fato mas...pensem que ele vai sofrer muito com isso, tentem não chingar ou ameaçar ele, boa sorte monark!",0,1
